,Ticker_Symbol,Years,Period_Ending, Total _Revenue ,Revenue,COGS ," Sales, General and Admin. ",R&D,,, Other_Operating_expense,GICS_Sector,GICS_Sub_Industry,,,Column1,,,,,
1621,UTX,Year 4,12/31/2016," $57,244,000,000 ",57244000000.00," $41,460,000,000 "," $5,275,000,000 "," $2,337,000,000 "," 2,337,000,000 "," 2,337,000,000 ", $-   ,Industrials,Industrial Conglomerates,,,,,," 2,337,000,000 ",,
1622,V,Year 1,9/30/2013," $11,778,000,000 ",11778000000.00," $1,932,000,000 "," $2,207,000,000 ", $-   , -   ,    ," $397,000,000 ",Information Technology,Internet Software & Services,,,,,,    ,,
1623,V,Year 2,9/30/2014," $12,702,000,000 ",12702000000.00," $1,875,000,000 "," $2,242,000,000 ", $-   , -   ,    ," $435,000,000 ",Information Technology,Internet Software & Services,,,,,,    ,,
1624,V,Year 3,9/30/2015," $13,880,000,000 ",13880000000.00," $2,079,000,000 "," $2,229,000,000 ", $-   , -   ,    ," $494,000,000 ",Information Technology,Internet Software & Services,,,,,,    ,,
1625,V,Year 4,9/30/2016," $15,082,000,000 ",15082000000.00," $2,226,000,000 "," $4,469,000,000 ", $-   , -   ,    ," $502,000,000 ",Information Technology,Internet Software & Services,,,,,,    ,,
1626,VAR,Year 1,9/27/2013," $2,942,897,000 ",2942897000.00," $1,693,210,000 "," $432,589,000 "," $208,208,000 "," 208,208,000 "," 208,208,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 208,208,000 ",,
1627,VAR,Year 2,9/26/2014," $3,049,800,000 ",3049800000.00," $1,748,100,000 "," $470,600,000 "," $234,800,000 "," 234,800,000 "," 234,800,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 234,800,000 ",,
1628,VAR,Year 3,10-02-2015," $3,099,100,000 ",3099100000.00," $1,816,400,000 "," $488,500,000 "," $245,200,000 "," 245,200,000 "," 245,200,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 245,200,000 ",,
1629,VAR,Year 4,9/30/2016," $3,217,800,000 ",3217800000.00," $1,856,500,000 "," $557,000,000 "," $253,500,000 "," 253,500,000 "," 253,500,000 ", $-   ,Health Care,Health Care Equipment,,,,,," 253,500,000 ",,
1630,VFC,Year 1,12/31/2012," $10,879,855,000 ",10879855000.00," $5,817,880,000 "," $3,596,708,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
1631,VFC,Year 2,12/31/2013," $11,419,648,000 ",11419648000.00," $5,931,469,000 "," $3,841,032,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
1632,VFC,Year 3,01-03-2015," $12,282,161,000 ",12282161000.00," $6,288,190,000 "," $4,159,885,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
1633,VFC,Year 4,01-02-2016," $12,376,744,000 ",12376744000.00," $6,393,800,000 "," $4,178,386,000 ", $-   , -   ,    , $-   ,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",,,,,,    ,,
1634,VIAB,Year 1,9/30/2013," $13,794,000,000 ",13794000000.00," $6,799,000,000 "," $2,829,000,000 ", $-   , -   ,    ," $237,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,
1635,VIAB,Year 2,9/30/2014," $13,783,000,000 ",13783000000.00," $6,542,000,000 "," $2,899,000,000 ", $-   , -   ,    ," $217,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,
1636,VIAB,Year 3,9/30/2015," $13,268,000,000 ",13268000000.00," $6,868,000,000 "," $2,860,000,000 ", $-   , -   ,    ," $222,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,
1637,VIAB,Year 4,9/30/2016," $12,488,000,000 ",12488000000.00," $6,684,000,000 "," $2,851,000,000 ", $-   , -   ,    ," $221,000,000 ",Consumer Discretionary,Broadcasting & Cable TV,,,,,,    ,,
1638,VLO,Year 1,12/31/2012," $138,393,000,000 ",138393000000.00," $126,485,000,000 "," $5,229,000,000 ", $-   , -   ,    ," $1,549,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
1639,VLO,Year 2,12/31/2013," $138,074,000,000 ",138074000000.00," $127,316,000,000 "," $5,081,000,000 ", $-   , -   ,    ," $1,720,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
1640,VLO,Year 3,12/31/2014," $130,844,000,000 ",130844000000.00," $118,141,000,000 "," $5,111,000,000 ", $-   , -   ,    ," $1,690,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
1641,VLO,Year 4,12/31/2015," $87,804,000,000 ",87804000000.00," $74,651,000,000 "," $4,953,000,000 ", $-   , -   ,    ," $1,842,000,000 ",Energy,Oil & Gas Refining & Marketing & Transportation,,,,,,    ,,
1642,VMC,Year 1,12/31/2012," $2,567,310,000 ",2567310000.00," $2,233,284,000 "," $308,143,000 ", $-   , -   ,    , $-   ,Materials,Construction Materials,,,,,,    ,,
1643,VMC,Year 2,12/31/2013," $2,770,709,000 ",2770709000.00," $2,343,829,000 "," $274,217,000 ", $-   , -   ,    , $-   ,Materials,Construction Materials,,,,,,    ,,
1644,VMC,Year 3,12/31/2014," $2,994,169,000 ",2994169000.00," $2,406,587,000 "," $292,358,000 ", $-   , -   ,    , $-   ,Materials,Construction Materials,,,,,,    ,,
1645,VMC,Year 4,12/31/2015," $3,422,181,000 ",3422181000.00," $2,564,648,000 "," $312,694,000 ", $-   , -   ,    , $-   ,Materials,Construction Materials,,,,,,    ,,
1646,VNO,Year 1,12/31/2013," $2,299,176,000 ",2299176000.00," $928,565,000 "," $177,366,000 "," $32,210,000 "," 32,210,000 "," 32,210,000 "," $461,627,000 ",Real Estate,REITs,,,,,," 32,210,000 ",,
1647,VNO,Year 2,12/31/2014," $2,312,512,000 ",2312512000.00," $953,611,000 "," $169,270,000 ", $-   , -   ,    ," $481,303,000 ",Real Estate,REITs,,,,,,    ,,
1648,VNO,Year 3,12/31/2015," $2,502,267,000 ",2502267000.00," $1,011,249,000 "," $175,307,000 ", $-   , -   ,    ," $542,952,000 ",Real Estate,REITs,,,,,,    ,,
1649,VNO,Year 4,12/31/2016," $2,506,202,000 ",2506202000.00," $1,024,336,000 "," $179,279,000 ", $-   , -   ,    ," $565,059,000 ",Real Estate,REITs,,,,,,    ,,
1650,VRSK,Year 1,12/31/2012," $1,407,848,000 ",1407848000.00," $516,708,000 "," $220,068,000 ", $-   , -   ,    ," $98,844,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
1651,VRSK,Year 2,12/31/2013," $1,595,703,000 ",1595703000.00," $622,523,000 "," $228,982,000 ", $-   , -   ,    ," $129,931,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
1652,VRSK,Year 3,12/31/2014," $1,746,726,000 ",1746726000.00," $716,598,000 "," $227,306,000 ", $-   , -   ,    ," $142,376,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
1653,VRSK,Year 4,12/31/2015," $2,068,010,000 ",2068010000.00," $803,274,000 "," $312,690,000 ", $-   , -   ,    ," $215,484,000 ",Industrials,Research & Consulting Services,,,,,,    ,,
1654,VRSN,Year 1,12/31/2012," $873,592,000 ",873592000.00," $167,600,000 "," $186,971,000 "," $61,694,000 "," 61,694,000 "," 61,694,000 ", $-   ,Information Technology,Internet Software & Services,,,,,," 61,694,000 ",,
1655,VRSN,Year 2,12/31/2013," $965,087,000 ",965087000.00," $187,013,000 "," $179,545,000 "," $70,297,000 "," 70,297,000 "," 70,297,000 ", $-   ,Information Technology,Internet Software & Services,,,,,," 70,297,000 ",,
1656,VRSN,Year 3,12/31/2014," $1,010,117,000 ",1010117000.00," $188,425,000 "," $189,488,000 "," $67,777,000 "," 67,777,000 "," 67,777,000 ", $-   ,Information Technology,Internet Software & Services,,,,,," 67,777,000 ",,
1657,VRSN,Year 4,12/31/2015," $1,059,366,000 ",1059366000.00," $192,788,000 "," $196,914,000 "," $63,718,000 "," 63,718,000 "," 63,718,000 ", $-   ,Information Technology,Internet Software & Services,,,,,," 63,718,000 ",,
1658,VRTX,Year 1,12/31/2012," $1,527,042,000 ",1527042000.00," $279,885,000 "," $432,681,000 "," $765,905,000 "," 765,905,000 "," 765,905,000 ", $-   ,Health Care,Biotechnology,,,,,," 765,905,000 ",,
1659,VRTX,Year 2,12/31/2013," $1,211,975,000 ",1211975000.00," $130,277,000 "," $356,188,000 "," $882,097,000 "," 882,097,000 "," 882,097,000 ", $-   ,Health Care,Biotechnology,,,,,," 882,097,000 ",,
1660,VRTX,Year 3,12/31/2014," $580,415,000 ",580415000.00," $60,987,000 "," $305,409,000 "," $855,506,000 "," 855,506,000 "," 855,506,000 ", $-   ,Health Care,Biotechnology,,,,,," 855,506,000 ",,
1661,VRTX,Year 4,12/31/2015," $1,032,336,000 ",1032336000.00," $124,512,000 "," $376,575,000 "," $995,922,000 "," 995,922,000 "," 995,922,000 ", $-   ,Health Care,Biotechnology,,,,,," 995,922,000 ",,
1662,VTR,Year 1,12/31/2013," $2,514,595,000 ",2514595000.00," $1,118,240,000 "," $132,447,000 ", $-   , -   ,    ," $629,908,000 ",Real Estate,REITs,,,,,,    ,,
1663,VTR,Year 2,12/31/2014," $2,772,550,000 ",2772550000.00," $1,212,480,000 "," $147,481,000 ", $-   , -   ,    ," $725,216,000 ",Real Estate,REITs,,,,,,    ,,
1664,VTR,Year 3,12/31/2015," $3,285,346,000 ",3285346000.00," $1,410,205,000 "," $145,992,000 ", $-   , -   ,    ," $894,057,000 ",Real Estate,REITs,,,,,,    ,,
1665,VTR,Year 4,12/31/2016," $3,442,646,000 ",3442646000.00," $1,442,073,000 "," $136,863,000 ", $-   , -   ,    ," $898,924,000 ",Real Estate,REITs,,,,,,    ,,
1666,VZ,Year 1,12/31/2012," $115,846,000,000 ",115846000000.00," $46,275,000,000 "," $39,951,000,000 ", $-   , -   ,    ," $16,460,000,000 ",Telecommunications Services,Integrated Telecommunications Services,,,,,,    ,,
1667,VZ,Year 2,12/31/2013," $120,550,000,000 ",120550000000.00," $44,887,000,000 "," $27,089,000,000 ", $-   , -   ,    ," $16,606,000,000 ",Telecommunications Services,Integrated Telecommunications Services,,,,,,    ,,
1668,VZ,Year 3,12/31/2014," $127,079,000,000 ",127079000000.00," $49,931,000,000 "," $41,016,000,000 ", $-   , -   ,    ," $16,533,000,000 ",Telecommunications Services,Integrated Telecommunications Services,,,,,,    ,,
1669,VZ,Year 4,12/31/2015," $131,620,000,000 ",131620000000.00," $52,557,000,000 "," $29,986,000,000 ", $-   , -   ,    ," $16,017,000,000 ",Telecommunications Services,Integrated Telecommunications Services,,,,,,    ,,
1670,WAT,Year 1,12/31/2012," $1,843,641,000 ",1843641000.00," $737,614,000 "," $477,270,000 "," $96,004,000 "," 96,004,000 "," 96,004,000 "," $13,829,000 ",Health Care,Health Care Distributors,,,,,," 96,004,000 ",,
1671,WAT,Year 2,12/31/2013," $1,904,218,000 ",1904218000.00," $783,456,000 "," $492,965,000 "," $100,536,000 "," 100,536,000 "," 100,536,000 "," $9,918,000 ",Health Care,Health Care Distributors,,,,,," 100,536,000 ",,
1672,WAT,Year 3,12/31/2014," $1,989,344,000 ",1989344000.00," $824,913,000 "," $512,707,000 "," $107,726,000 "," 107,726,000 "," 107,726,000 "," $10,634,000 ",Health Care,Health Care Distributors,,,,,," 107,726,000 ",,
1673,WAT,Year 4,12/31/2015," $2,042,332,000 ",2042332000.00," $842,672,000 "," $495,747,000 "," $118,545,000 "," 118,545,000 "," 118,545,000 "," $10,123,000 ",Health Care,Health Care Distributors,,,,,," 118,545,000 ",,
1674,WDC,Year 1,6/28/2013," $15,351,000,000 ",15351000000.00," $10,988,000,000 "," $1,525,000,000 "," $1,572,000,000 "," 1,572,000,000 "," 1,572,000,000 ", $-   ,Information Technology,Computer Storage & Peripherals,,,,,," 1,572,000,000 ",,
1675,WDC,Year 2,6/27/2014," $15,130,000,000 ",15130000000.00," $10,770,000,000 "," $908,000,000 "," $1,661,000,000 "," 1,661,000,000 "," 1,661,000,000 ", $-   ,Information Technology,Computer Storage & Peripherals,,,,,," 1,661,000,000 ",,
1676,WDC,Year 3,07-03-2015," $14,572,000,000 ",14572000000.00," $10,351,000,000 "," $964,000,000 "," $1,646,000,000 "," 1,646,000,000 "," 1,646,000,000 ", $-   ,Information Technology,Computer Storage & Peripherals,,,,,," 1,646,000,000 ",,
1677,WDC,Year 4,07-01-2016," $12,994,000,000 ",12994000000.00," $9,559,000,000 "," $1,342,000,000 "," $1,627,000,000 "," 1,627,000,000 "," 1,627,000,000 ", $-   ,Information Technology,Computer Storage & Peripherals,,,,,," 1,627,000,000 ",,
1678,WEC,Year 1,12/31/2012," $4,246,400,000 ",4246400000.00," $2,760,500,000 "," $121,400,000 ", $-   , -   ,    ," $364,200,000 ",Utilities,Electric Utilities,,,,,,    ,,
1679,WEC,Year 2,12/31/2013," $4,519,000,000 ",4519000000.00," $2,982,100,000 "," $116,700,000 ", $-   , -   ,    ," $340,100,000 ",Utilities,Electric Utilities,,,,,,    ,,
1680,WEC,Year 3,12/31/2014," $4,997,100,000 ",4997100000.00," $3,371,800,000 "," $121,800,000 ", $-   , -   ,    ," $391,400,000 ",Utilities,Electric Utilities,,,,,,    ,,
1681,WEC,Year 4,12/31/2015," $5,926,100,000 ",5926100000.00," $3,949,400,000 "," $164,400,000 ", $-   , -   ,    ," $561,800,000 ",Utilities,Electric Utilities,,,,,,    ,,
1682,WFC,Year 1,12/31/2012," $91,247,000,000 ",91247000000.00," $1,727,000,000 "," $48,724,000,000 ", $-   , -   ,    ," $8,891,000,000 ",Financials,Banks,,,,,,    ,,
1683,WFC,Year 2,12/31/2013," $88,069,000,000 ",88069000000.00," $1,337,000,000 "," $47,338,000,000 ", $-   , -   ,    ," $3,813,000,000 ",Financials,Banks,,,,,,    ,,
1684,WFC,Year 3,12/31/2014," $88,372,000,000 ",88372000000.00," $1,096,000,000 "," $47,667,000,000 ", $-   , -   ,    ," $2,765,000,000 ",Financials,Banks,,,,,,    ,,
1685,WFC,Year 4,12/31/2015," $90,033,000,000 ",90033000000.00," $963,000,000 "," $48,728,000,000 ", $-   , -   ,    ," $3,688,000,000 ",Financials,Banks,,,,,,    ,,
1686,WFM,Year 1,9/29/2013," $12,917,000,000 ",12917000000.00," $8,288,000,000 "," $3,682,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Food Retail,,,,,,    ,,
1687,WFM,Year 2,9/28/2014," $14,194,000,000 ",14194000000.00," $9,150,000,000 "," $4,032,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Food Retail,,,,,,    ,,
1688,WFM,Year 3,9/27/2015," $15,389,000,000 ",15389000000.00," $9,973,000,000 "," $4,472,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Food Retail,,,,,,    ,,
1689,WFM,Year 4,9/25/2016," $15,724,000,000 ",15724000000.00," $10,313,000,000 "," $4,477,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Food Retail,,,,,,    ,,
1690,WHR,Year 1,12/31/2013," $18,769,000,000 ",18769000000.00," $15,471,000,000 "," $1,828,000,000 ", $-   , -   ,    ," $25,000,000 ",Consumer Discretionary,Household Appliances,,,,,,    ,,
1691,WHR,Year 2,12/31/2014," $19,872,000,000 ",19872000000.00," $16,477,000,000 "," $2,038,000,000 ", $-   , -   ,    ," $33,000,000 ",Consumer Discretionary,Household Appliances,,,,,,    ,,
1692,WHR,Year 3,12/31/2015," $20,891,000,000 ",20891000000.00," $17,201,000,000 "," $2,130,000,000 ", $-   , -   ,    ," $74,000,000 ",Consumer Discretionary,Household Appliances,,,,,,    ,,
1693,WHR,Year 4,12/31/2016," $20,718,000,000 ",20718000000.00," $17,036,000,000 "," $2,084,000,000 ", $-   , -   ,    ," $71,000,000 ",Consumer Discretionary,Household Appliances,,,,,,    ,,
1698,WM,Year 1,12/31/2013," $13,983,000,000 ",13983000000.00," $9,112,000,000 "," $1,468,000,000 ", $-   , -   ,    ," $1,333,000,000 ",Industrials,Environmental Services,,,,,,    ,,
1699,WM,Year 2,12/31/2014," $13,996,000,000 ",13996000000.00," $9,002,000,000 "," $1,481,000,000 ", $-   , -   ,    ," $1,292,000,000 ",Industrials,Environmental Services,,,,,,    ,,
1700,WM,Year 3,12/31/2015," $12,961,000,000 ",12961000000.00," $8,231,000,000 "," $1,343,000,000 ", $-   , -   ,    ," $1,245,000,000 ",Industrials,Environmental Services,,,,,,    ,,
1701,WM,Year 4,12/31/2016," $13,609,000,000 ",13609000000.00," $8,486,000,000 "," $1,410,000,000 ", $-   , -   ,    ," $1,301,000,000 ",Industrials,Environmental Services,,,,,,    ,,
1702,WMB,Year 1,12/31/2012," $7,486,000,000 ",7486000000.00," $4,523,000,000 "," $595,000,000 ", $-   , -   ,    ," $756,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1703,WMB,Year 2,12/31/2013," $6,860,000,000 ",6860000000.00," $4,124,000,000 "," $546,000,000 ", $-   , -   ,    ," $815,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1704,WMB,Year 3,12/31/2014," $7,637,000,000 ",7637000000.00," $4,508,000,000 "," $384,000,000 ", $-   , -   ,    ," $1,176,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1705,WMB,Year 4,12/31/2015," $7,360,000,000 ",7360000000.00," $3,434,000,000 "," $864,000,000 ", $-   , -   ,    ," $1,738,000,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1706,WMT,Year 1,1/31/2013," $468,651,000,000 ",468651000000.00," $352,297,000,000 "," $88,629,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Hypermarkets & Super Centers,,,,,,    ,,
1707,WMT,Year 2,1/31/2014," $476,294,000,000 ",476294000000.00," $358,069,000,000 "," $91,353,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Hypermarkets & Super Centers,,,,,,    ,,
1708,WMT,Year 3,1/31/2015," $485,651,000,000 ",485651000000.00," $365,086,000,000 "," $93,418,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Hypermarkets & Super Centers,,,,,,    ,,
1709,WMT,Year 4,1/31/2016," $482,130,000,000 ",482130000000.00," $360,984,000,000 "," $97,041,000,000 ", $-   , -   ,    , $-   ,Consumer Staples,Hypermarkets & Super Centers,,,,,,    ,,
1710,WRK,Year 1,9/30/2014," $9,895,100,000 ",9895100000.00," $7,961,500,000 "," $937,600,000 ", $-   , -   ,    ," $86,000,000 ",Materials,Paper Packaging,,,,,,    ,,
1711,WRK,Year 2,9/30/2015," $11,124,800,000 ",11124800000.00," $8,986,500,000 "," $1,026,100,000 ", $-   , -   ,    ," $118,900,000 ",Materials,Paper Packaging,,,,,,    ,,
1712,WRK,Year 3,9/30/2016," $14,171,800,000 ",14171800000.00," $11,413,200,000 "," $1,750,100,000 ", $-   , -   ,    ," $211,800,000 ",Materials,Paper Packaging,,,,,,    ,,
1713,WU,Year 1,12/31/2012," $5,664,800,000 ",5664800000.00," $3,194,200,000 "," $1,140,600,000 ", $-   , -   ,    , $-   ,Information Technology,Internet Software & Services,,,,,,    ,,
1714,WU,Year 2,12/31/2013," $5,542,000,000 ",5542000000.00," $3,235,000,000 "," $1,199,600,000 ", $-   , -   ,    , $-   ,Information Technology,Internet Software & Services,,,,,,    ,,
1715,WU,Year 3,12/31/2014," $5,607,200,000 ",5607200000.00," $3,297,400,000 "," $1,169,300,000 ", $-   , -   ,    , $-   ,Information Technology,Internet Software & Services,,,,,,    ,,
1716,WU,Year 4,12/31/2015," $5,483,700,000 ",5483700000.00," $3,199,400,000 "," $1,174,900,000 ", $-   , -   ,    , $-   ,Information Technology,Internet Software & Services,,,,,,    ,,
1717,WY,Year 1,12/31/2012," $5,989,000,000 ",5989000000.00," $4,993,000,000 "," $320,000,000 "," $32,000,000 "," 32,000,000 "," 32,000,000 ", $-   ,Real Estate,REITs,,,,,," 32,000,000 ",,
1718,WY,Year 2,12/31/2013," $7,254,000,000 ",7254000000.00," $5,716,000,000 "," $494,000,000 "," $33,000,000 "," 33,000,000 "," 33,000,000 ", $-   ,Real Estate,REITs,,,,,," 33,000,000 ",,
1719,WY,Year 3,12/31/2014," $7,403,000,000 ",7403000000.00," $5,763,000,000 "," $249,000,000 "," $27,000,000 "," 27,000,000 "," 27,000,000 ", $-   ,Real Estate,REITs,,,,,," 27,000,000 ",,
1720,WY,Year 4,12/31/2015," $7,082,000,000 ",7082000000.00," $5,694,000,000 "," $420,000,000 "," $24,000,000 "," 24,000,000 "," 24,000,000 ", $-   ,Real Estate,REITs,,,,,," 24,000,000 ",,
1721,WYN,Year 1,12/31/2012," $4,534,000,000 ",4534000000.00," $2,093,000,000 "," $1,389,000,000 ", $-   , -   ,    ," $185,000,000 ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",,,,,,    ,,
1722,WYN,Year 2,12/31/2013," $5,009,000,000 ",5009000000.00," $2,394,000,000 "," $1,471,000,000 ", $-   , -   ,    ," $216,000,000 ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",,,,,,    ,,
1723,WYN,Year 3,12/31/2014," $5,281,000,000 ",5281000000.00," $2,504,000,000 "," $1,557,000,000 ", $-   , -   ,    ," $233,000,000 ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",,,,,,    ,,
1724,WYN,Year 4,12/31/2015," $5,536,000,000 ",5536000000.00," $2,700,000,000 "," $1,574,000,000 ", $-   , -   ,    ," $234,000,000 ",Consumer Discretionary,"Hotels, Resorts & Cruise Lines",,,,,,    ,,
1725,WYNN,Year 1,12/31/2012," $5,154,284,000 ",5154284000.00," $3,251,575,000 "," $481,677,000 ", $-   , -   ,    ," $373,199,000 ",Consumer Discretionary,Casinos & Gaming,,,,,,    ,,
1726,WYNN,Year 2,12/31/2013," $5,620,936,000 ",5620936000.00," $3,478,822,000 "," $465,926,000 ", $-   , -   ,    ," $371,051,000 ",Consumer Discretionary,Casinos & Gaming,,,,,,    ,,
1727,WYNN,Year 3,12/31/2014," $5,433,661,000 ",5433661000.00," $3,316,311,000 "," $502,901,000 ", $-   , -   ,    ," $314,119,000 ",Consumer Discretionary,Casinos & Gaming,,,,,,    ,,
1728,WYNN,Year 4,12/31/2015," $4,075,883,000 ",4075883000.00," $2,530,374,000 "," $475,328,000 ", $-   , -   ,    ," $322,629,000 ",Consumer Discretionary,Casinos & Gaming,,,,,,    ,,
1729,XEC,Year 1,12/31/2012," $1,623,938,000 ",1623938000.00," $337,903,000 "," $188,302,000 ", $-   , -   ,    ," $513,916,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1730,XEC,Year 2,12/31/2013," $1,998,051,000 ",1998051000.00," $406,198,000 "," $72,143,000 ", $-   , -   ,    ," $615,874,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1731,XEC,Year 3,12/31/2014," $2,424,176,000 ",2424176000.00," $572,831,000 "," $225,070,000 ", $-   , -   ,    ," $806,021,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
1732,XEC,Year 4,12/31/2015," $1,452,619,000 ",1452619000.00," $519,874,000 "," $179,867,000 ", $-   , -   ,    ," $778,923,000 ",Energy,Oil & Gas Exploration & Production,,,,,,    ,,
